"RID";"FD";"TD";"KEY";"TAX_PROFILE";"SERVICE_PROFILE";"TP_CHECK";"CHECK_MODE";"TP_REPRICE";"TRANSIT_TAP_MODE";"TRANSIT_START";"TRANSIT_END";"TRANSIT_PERIOD";"GEN_RAP";"TRANSIT_RAP";"PASS_RC_LESS_IC";"IOT_THRESHOLD";"IOT_DEBUG"
1882;1546300800;4070908800;"23043.2";3;;;;;1;;;;1;1;0;;
1883;1546300800;4070908800;"23044.2";3;;;;;1;;;;1;0;0;;
1884;1546300800;4070908800;"23045.2";3;;;;;1;;;;1;1;0;;
1885;1546300800;4070908800;"23046.2";3;;;;;1;;;;1;1;0;;
1886;1546300800;4070908800;"23047.2";3;;;;;1;;;;1;1;0;;
1887;1546300800;4070908800;"23048.2";3;;;;;1;;;;1;1;0;;
1888;1546300800;4070908800;"23049.2";3;;;;;1;;;;1;0;0;;
1889;1546300800;4070908800;"23050.2";3;;;;;1;;;;1;1;0;;
12387;1546300800;1690761599;"23051.2";3;;;;;1;;;;1;1;0;;
12388;1690761600;4070908800;"23051.2";3;;;;;1;;;;1;1;0;;0
1891;1546300800;4070908800;"23052.2";3;;;;;1;;;;1;1;0;;
1892;1546300800;4070908800;"23053.2";3;;;;;1;;;;1;1;0;;
1893;1546300800;4070908800;"23054.2";3;;;;;1;;;;1;1;0;;
1894;1546300800;4070908800;"23055.2";3;;;;;1;;;;1;0;0;;
1895;1546300800;4070908800;"23056.2";3;;;;;1;;;;1;0;0;;
1896;1546300800;4070908800;"23057.2";3;;;;;1;;;;1;1;0;;
1897;1546300800;4070908800;"23058.2";3;;;;;1;;;;1;1;0;;
1898;1546300800;4070908800;"23059.2";3;;;;;1;;;;1;1;0;;
1899;1546300800;4070908800;"23060.2";3;;;;;1;;;;1;1;0;;
1900;1546300800;4070908800;"23061.2";3;;;;;1;;;;1;1;0;;
1901;1546300800;4070908800;"23062.2";3;;;;;1;;;;1;0;0;;
1902;1546300800;4070908800;"23063.2";3;;;;;1;;;;1;1;0;;
1903;1546300800;4070908800;"23064.2";3;;;;;1;;;;1;1;0;;
1904;1546300800;4070908800;"23065.2";3;;;;;1;;;;1;1;0;;
1905;1546300800;4070908800;"23066.2";3;;;;;1;;;;1;1;0;;
1906;1546300800;4070908800;"23067.2";3;;;;;1;;;;1;1;0;;
1907;1546300800;4070908800;"23068.2";3;;;;;1;;;;1;1;0;;
10057;1614556800;4070908800;"23069.1";2;;;;;1;;;;0;0;0;;0
1908;1546300800;4070908800;"23069.2";3;;;;;1;;;;1;1;0;;
1909;1546300800;4070908800;"23070.2";3;;;;;1;;;;1;1;0;;
1910;1546300800;4070908800;"23071.2";3;;;;;1;;;;1;1;0;;
1911;1546300800;4070908800;"23072.2";3;;;;;1;;;;1;1;0;;
1912;1546300800;4070908800;"23073.2";3;;;;;1;;;;1;1;0;;
1913;1546300800;4070908800;"23074.2";3;;;;;1;;;;1;1;0;;
1914;1546300800;4070908800;"23075.2";3;;;;;1;;;;1;0;0;;
1915;1546300800;4070908800;"23076.2";3;;;;;1;;;;1;1;0;;
1916;1546300800;4070908800;"23077.2";3;;;;;1;;;;1;0;0;;
1917;1546300800;4070908800;"23078.2";3;;;;;1;;;;1;1;0;;
1918;1546300800;4070908800;"23079.2";3;;;;;1;;;;1;0;0;;
1919;1546300800;4070908800;"23080.2";3;;;;;1;;;;1;0;0;;
1920;1546300800;4070908800;"23081.2";3;;;;;1;;;;1;0;0;;
1921;1546300800;4070908800;"23082.2";3;;;;;1;;;;1;1;0;;
1922;1546300800;4070908800;"23083.2";3;;;;;1;;;;1;1;0;;
1923;1546300800;4070908800;"23084.2";3;;;;;1;;;;1;1;0;;
10028;1617235200;4070908800;"23085.1";3;;;;;1;;;;1;1;0;;0
10029;1546300800;1617235199;"23085.2";3;;;;;1;;;;1;1;0;;
1925;1546300800;4070908800;"23086.2";3;;;;;1;;;;1;0;0;;
1926;1546300800;4070908800;"23087.2";3;;;;;1;;;;1;1;0;;
1927;1546300800;4070908800;"23088.2";3;;;;;1;;;;1;0;0;;
1928;1546300800;4070908800;"23089.2";3;;;;;1;;;;1;0;0;;
1929;1546300800;4070908800;"23090.2";3;;;;;1;;;;1;0;0;;
1930;1546300800;4070908800;"23091.2";3;;;;;1;;;;1;1;0;;
1931;1546300800;4070908800;"23092.2";3;;;;;1;;;;1;1;0;;
1932;1546300800;4070908800;"23093.2";3;;;;;1;;;;1;1;0;;
1933;1546300800;4070908800;"23094.2";3;;;;;1;;;;1;1;0;;
1934;1546300800;4070908800;"23095.2";3;;;;;1;;;;1;1;0;;
1935;1546300800;4070908800;"23096.2";3;;;;;1;;;;1;0;0;;
1936;1546300800;4070908800;"23097.2";3;;;;;1;;;;1;0;0;;
1937;1546300800;4070908800;"23098.2";3;;;;;1;;;;1;1;0;;
1938;1546300800;4070908800;"23099.2";3;;;;;1;;;;1;1;0;;
1939;1546300800;4070908800;"23100.2";3;;;;;1;;;;1;0;0;;
1940;1546300800;4070908800;"23101.2";3;;;;;1;;;;1;1;0;;
1941;1546300800;4070908800;"23102.2";3;;;;;1;;;;1;1;0;;
1942;1546300800;4070908800;"23103.2";3;;;;;1;;;;1;1;0;;
1943;1546300800;4070908800;"23104.2";3;;;;;1;;;;1;1;0;;
1944;1546300800;4070908800;"23105.2";3;;;;;1;;;;1;0;0;;
1945;1546300800;4070908800;"23106.2";3;;;;;1;;;;1;1;0;;
12600;1700438400;4070908800;"23107.1";3;;;;;1;;;;1;1;0;;0
12601;1546300800;1700438399;"23107.2";3;;;;;1;;;;1;1;0;;
1947;1546300800;4070908800;"23108.2";3;;;;;1;;;;1;0;0;;
1948;1546300800;4070908800;"23109.2";3;;;;;1;;;;1;1;0;;
1949;1546300800;4070908800;"23110.2";3;;;;;1;;;;1;1;0;;
1950;1546300800;4070908800;"23111.2";3;;;;;1;;;;1;1;0;;
1951;1546300800;4070908800;"23112.2";3;;;;;1;;;;1;1;0;;
1952;1546300800;4070908800;"23113.2";3;;;;;1;;;;1;1;0;;
1953;1546300800;4070908800;"23114.2";3;;;;;1;;;;1;1;0;;
1954;1546300800;4070908800;"23115.2";3;;;;;1;;;;1;1;0;;
10509;1609459200;4070908800;"23116.1";0;;;;;1;;;;1;0;0;;0
1955;1546300800;4070908800;"23116.2";0;;;;;1;;;;1;0;0;;
1956;1546300800;4070908800;"23117.2";3;;;;;1;;;;1;1;0;;
1957;1546300800;4070908800;"23118.2";3;;;;;1;;;;1;1;0;;
1958;1546300800;4070908800;"23119.2";3;;;;;1;;;;1;0;0;;
1959;1546300800;4070908800;"23120.2";3;;;;;1;;;;1;1;0;;
1960;1546300800;4070908800;"23121.2";3;;;;;1;;;;1;1;0;;
1961;1546300800;4070908800;"23122.2";3;;;;;1;;;;1;0;0;;
1962;1546300800;4070908800;"23123.2";3;;;;;1;;;;1;1;0;;
1963;1546300800;4070908800;"23124.2";3;;;;;1;;;;1;1;0;;
1964;1546300800;4070908800;"23125.2";3;;;;;1;;;;1;1;0;;
1965;1546300800;4070908800;"23126.2";3;;;;;1;;;;1;1;0;;
1966;1546300800;4070908800;"23127.2";3;;;;;1;;;;1;1;0;;
9787;1546300800;1577836799;"23128.2";3;;;;;1;;;;1;1;0;;
9786;1577836800;4070908800;"23128.2";2;;;;;1;;;;1;1;0;;0
1968;1546300800;4070908800;"23129.2";3;;;;;1;;;;1;1;0;;
1969;1546300800;4070908800;"23130.2";3;;;;;1;;;;1;1;0;;
1970;1546300800;4070908800;"23131.2";3;;;;;1;;;;1;0;0;;
1971;1546300800;4070908800;"23132.2";3;;;;;1;;;;1;1;0;;
1972;1546300800;4070908800;"23133.2";3;;;;;1;;;;1;1;0;;
1973;1546300800;4070908800;"23134.2";3;;;;;1;;;;1;1;0;;
1974;1546300800;4070908800;"23135.2";3;;;;;1;;;;1;0;0;;
1975;1546300800;4070908800;"23136.2";3;;;;;1;;;;1;0;0;;
1976;1546300800;4070908800;"23137.2";3;;;;;1;;;;1;1;0;;
1977;1546300800;4070908800;"23138.2";3;;;;;1;;;;1;1;0;;
11946;1664582400;4070908800;"23139.1";3;;;;;1;;;;1;0;0;;0
11947;1546300800;1664582399;"23139.2";3;;;;;1;;;;1;0;0;;
1979;1546300800;4070908800;"23140.2";3;;;;;1;;;;1;1;0;;
1980;1546300800;4070908800;"23141.2";3;;;;;1;;;;1;0;0;;
1981;1546300800;4070908800;"23142.2";3;;;;;1;;;;1;1;0;;
1982;1546300800;4070908800;"23143.2";3;;;;;1;;;;1;1;0;;
1983;1546300800;4070908800;"23144.2";3;;;;;1;;;;1;1;0;;
1984;1546300800;4070908800;"23145.2";3;;;;;1;;;;1;1;0;;
1985;1546300800;4070908800;"23146.2";3;;;;;1;;;;1;1;0;;
1986;1546300800;4070908800;"23147.2";3;;;;;1;;;;1;1;0;;
1987;1546300800;4070908800;"23148.2";3;;;;;1;;;;1;1;0;;
3387;1546300800;1589109486;"23149.2";3;;;;;1;;;;1;1;0;;
1989;1546300800;4070908800;"23150.2";3;;;;;1;;;;1;1;0;;
11966;1664928000;4070908800;"23151.1";3;;;;;1;;;;1;1;0;;0
11967;1546300800;1664927999;"23151.2";3;;;;;1;;;;1;1;0;;
1991;1546300800;4070908800;"23152.2";3;;;;;1;;;;1;1;0;;
1992;1546300800;4070908800;"23153.2";3;;;;;1;;;;1;0;0;;
1993;1546300800;4070908800;"23154.2";3;;;;;1;;;;1;1;0;;
1994;1546300800;4070908800;"23155.2";3;;;;;1;;;;1;1;0;;
1995;1546300800;4070908800;"23156.2";3;;;;;1;;;;1;0;0;;
1996;1546300800;4070908800;"23157.2";3;;;;;1;;;;1;1;0;;
1997;1546300800;4070908800;"23158.2";3;;;;;1;;;;1;1;0;;
1998;1546300800;4070908800;"23159.2";3;;;;;1;;;;1;0;0;;
2945;1546300800;1572912000;"23160.2";3;;;;;1;;;;1;1;0;;
2000;1546300800;4070908800;"23161.2";3;;;;;1;;;;1;0;0;;
2001;1546300800;4070908800;"23162.2";3;;;;;1;;;;1;1;0;;
2002;1546300800;4070908800;"23163.2";3;;;;;1;;;;1;0;0;;
2003;1546300800;4070908800;"23164.2";3;;;;;1;;;;1;1;0;;
2004;1546300800;4070908800;"23165.2";3;;;;;1;;;;1;0;0;;
2005;1546300800;4070908800;"23166.2";3;;;;;1;;;;1;1;0;;
2006;1546300800;4070908800;"23167.2";3;;;;;1;;;;1;1;0;;
2007;1546300800;4070908800;"23168.2";3;;;;;1;;;;1;0;0;;
2008;1546300800;4070908800;"23169.2";3;;;;;1;;;;1;1;0;;
2009;1546300800;4070908800;"23170.2";3;;;;;1;;;;1;1;0;;
2010;1546300800;4070908800;"23171.2";3;;;;;1;;;;1;1;0;;
2011;1546300800;4070908800;"23172.2";3;;;;;1;;;;1;1;0;;
2012;1546300800;4070908800;"23173.2";3;;;;;1;;;;1;1;0;;
2013;1546300800;4070908800;"23174.2";3;;;;;1;;;;1;0;0;;
2014;1546300800;4070908800;"23175.2";3;;;;;1;;;;1;0;0;;
10626;1643673600;4070908800;"23176.1";3;;;;;1;;;;1;1;0;;0
10627;1546300800;1643673599;"23176.2";3;;;;;1;;;;1;1;0;;
2016;1546300800;4070908800;"23177.2";3;;;;;1;;;;1;1;0;;
2017;1546300800;4070908800;"23178.2";3;;;;;1;;;;1;1;0;;
2018;1546300800;4070908800;"23179.2";3;;;;;1;;;;1;1;0;;
2019;1546300800;4070908800;"23180.2";3;;;;;1;;;;1;1;0;;
2020;1546300800;4070908800;"23181.2";3;;;;;1;;;;1;1;0;;
2021;1546300800;4070908800;"23182.2";3;;;;;1;;;;1;0;0;;
2022;1546300800;4070908800;"23183.2";3;;;;;1;;;;1;1;0;;
2023;1546300800;4070908800;"23184.2";3;;;;;1;;;;1;0;0;;
2024;1546300800;4070908800;"23185.2";3;;;;;1;;;;1;1;0;;
9726;1546300800;1600128000;"23186.2";3;;;;;1;;;;1;1;0;;
2026;1546300800;4070908800;"23187.2";3;;;;;1;;;;1;0;0;;
2027;1546300800;4070908800;"23188.2";3;;;;;1;;;;1;0;0;;
2028;1546300800;4070908800;"23189.2";3;;;;;1;;;;1;1;0;;
2029;1546300800;4070908800;"23190.2";3;;;;;1;;;;1;1;0;;
2030;1546300800;4070908800;"23191.2";3;;;;;1;;;;1;0;0;;
2031;1546300800;4070908800;"23192.2";3;;;;;1;;;;1;1;0;;
2032;1546300800;4070908800;"23193.2";3;;;;;1;;;;1;1;0;;
2033;1546300800;4070908800;"23194.2";3;;;;;1;;;;1;1;0;;
2034;1546300800;4070908800;"23195.2";3;;;;;1;;;;1;1;0;;
2035;1546300800;4070908800;"23196.2";3;;;;;1;;;;1;1;0;;
2036;1546300800;4070908800;"23197.2";3;;;;;1;;;;1;1;0;;
2037;1546300800;4070908800;"23198.2";3;;;;;1;;;;1;1;0;;
2038;1546300800;4070908800;"23199.2";3;;;;;1;;;;1;1;0;;
2039;1546300800;4070908800;"23200.2";3;;;;;1;;;;1;0;0;;
2040;1546300800;4070908800;"23201.2";3;;;;;1;;;;1;1;0;;
2041;1546300800;4070908800;"23202.2";3;;;;;1;;;;1;0;0;;
2042;1546300800;4070908800;"23203.2";3;;;;;1;;;;1;0;0;;
12988;1714521600;4070908800;"23204.1";3;;;;;1;;;;1;0;0;;0
12989;1546300800;1714521599;"23204.2";3;;;;;1;;;;1;0;0;;
2044;1546300800;4070908800;"23205.2";3;;;;;1;;;;1;1;0;;
2045;1546300800;4070908800;"23206.2";3;;;;;1;;;;1;0;0;;
2046;1546300800;4070908800;"23207.2";3;;;;;1;;;;1;1;0;;
2047;1546300800;4070908800;"23208.2";3;;;;;1;;;;1;1;0;;
2048;1546300800;4070908800;"23209.2";3;;;;;1;;;;1;0;0;;
2049;1546300800;4070908800;"23210.2";3;;;;;1;;;;1;1;0;;
2050;1546300800;4070908800;"23211.2";3;;;;;1;;;;1;0;0;;
2051;1546300800;4070908800;"23212.2";3;;;;;1;;;;1;1;0;;
2052;1546300800;4070908800;"23213.2";3;;;;;1;;;;1;1;0;;
2053;1546300800;4070908800;"23214.2";3;;;;;1;;;;1;1;0;;
2054;1546300800;4070908800;"23215.2";3;;;;;1;;;;1;1;0;;
2055;1546300800;4070908800;"23216.2";3;;;;;1;;;;1;1;0;;
2056;1546300800;4070908800;"23217.2";3;;;;;1;;;;1;0;0;;
2057;1546300800;4070908800;"23218.2";3;;;;;1;;;;1;1;0;;
2058;1546300800;4070908800;"23219.2";3;;;;;1;;;;1;1;0;;
2059;1546300800;4070908800;"23220.2";3;;;;;1;;;;1;1;0;;
2060;1546300800;4070908800;"23221.2";3;;;;;1;;;;1;1;0;;
2061;1546300800;4070908800;"23222.2";3;;;;;1;;;;1;1;0;;
2062;1546300800;4070908800;"23223.2";3;;;;;1;;;;1;0;0;;
2063;1546300800;4070908800;"23224.2";3;;;;;1;;;;1;0;0;;
2064;1546300800;4070908800;"23225.2";3;;;;;1;;;;1;1;0;;
2065;1546300800;4070908800;"23226.2";3;;;;;1;;;;1;0;0;;
2066;1546300800;4070908800;"23227.2";3;;;;;1;;;;1;0;0;;
2067;1546300800;4070908800;"23228.2";3;;;;;1;;;;1;1;0;;
2068;1546300800;4070908800;"23229.2";3;;;;;1;;;;1;1;0;;
2069;1546300800;4070908800;"23230.2";3;;;;;1;;;;1;1;0;;
2070;1546300800;4070908800;"23231.2";3;;;;;1;;;;1;1;0;;
10146;1619827200;4070908800;"23232.1";2;;;;;1;;;;1;0;0;;0
2071;1546300800;4070908800;"23232.2";3;;;;;1;;;;1;0;0;;
2072;1546300800;4070908800;"23233.2";3;;;;;1;;;;1;1;0;;
2073;1546300800;4070908800;"23234.2";3;;;;;1;;;;1;0;0;;
2074;1546300800;4070908800;"23235.2";3;;;;;1;;;;1;0;0;;
2075;1546300800;4070908800;"23236.2";3;;;;;1;;;;1;0;0;;
2076;1546300800;4070908800;"23237.2";3;;;;;1;;;;1;1;0;;
2077;1546300800;4070908800;"23238.2";3;;;;;1;;;;1;1;0;;
2078;1546300800;4070908800;"23239.2";3;;;;;1;;;;1;0;0;;
2079;1546300800;4070908800;"23240.2";3;;;;;1;;;;1;1;0;;
2080;1546300800;4070908800;"23241.2";3;;;;;1;;;;1;0;0;;
10589;1609459200;4070908800;"23242.1";0;;;;;1;;;;1;0;0;;0
2081;1546300800;4070908800;"23242.2";0;;;;;1;;;;1;0;0;;
2082;1546300800;4070908800;"23243.2";3;;;;;1;;;;1;0;0;;
2083;1546300800;4070908800;"23244.2";3;;;;;1;;;;1;0;0;;
3745;1546300800;1596240000;"23245.2";3;;;;;1;;;;1;1;0;;
2085;1546300800;4070908800;"23246.2";3;;;;;1;;;;1;0;0;;
2086;1546300800;4070908800;"23247.2";3;;;;;1;;;;1;1;0;;
2087;1546300800;4070908800;"23248.2";3;;;;;1;;;;1;1;0;;
2088;1546300800;4070908800;"23249.2";3;;;;;1;;;;1;1;0;;
2089;1546300800;4070908800;"23250.2";3;;;;;1;;;;1;1;0;;
2090;1546300800;4070908800;"23251.2";3;;;;;1;;;;1;0;0;;
2091;1546300800;4070908800;"23252.2";3;;;;;1;;;;1;0;0;;
2092;1546300800;4070908800;"23253.2";3;;;;;1;;;;1;1;0;;
2093;1546300800;4070908800;"23254.2";3;;;;;1;;;;1;1;0;;
2094;1546300800;4070908800;"23255.2";3;;;;;1;;;;1;0;0;;
2095;1546300800;4070908800;"23256.2";3;;;;;1;;;;1;1;0;;
2096;1546300800;4070908800;"23257.2";3;;;;;1;;;;1;1;0;;
2097;1546300800;4070908800;"23258.2";3;;;;;1;;;;1;1;0;;
3386;1546300800;1589109412;"23259.2";3;;;;;1;;;;1;1;0;;
2099;1546300800;4070908800;"23260.2";3;;;;;1;;;;1;1;0;;
2100;1546300800;4070908800;"23261.2";3;;;;;1;;;;1;0;0;;
2101;1546300800;4070908800;"23262.2";3;;;;;1;;;;1;1;0;;
2102;1546300800;4070908800;"23263.2";3;;;;;1;;;;1;1;0;;
2103;1546300800;4070908800;"23264.2";3;;;;;1;;;;1;0;0;;
2104;1546300800;4070908800;"23265.2";3;;;;;1;;;;1;0;0;;
10106;1609459200;4070908800;"23266.1";2;;;;;1;;;;0;0;0;;0
2105;1546300800;4070908800;"23266.2";3;;;;;1;;;;1;1;0;;
2106;1546300800;4070908800;"23267.2";3;;;;;1;;;;1;1;0;;
2107;1546300800;4070908800;"23268.2";3;;;;;1;;;;1;1;0;;
2108;1546300800;4070908800;"23269.2";3;;;;;1;;;;1;1;0;;
2109;1546300800;4070908800;"23270.2";3;;;;;1;;;;1;1;0;;
2110;1546300800;4070908800;"23271.2";3;;;;;1;;;;1;1;0;;
2111;1546300800;4070908800;"23272.2";3;;;;;1;;;;1;0;0;;
2112;1546300800;4070908800;"23273.2";3;;;;;1;;;;1;1;0;;
2113;1546300800;4070908800;"23274.2";3;;;;;1;;;;1;1;0;;
2114;1546300800;4070908800;"23275.2";3;;;;;1;;;;1;0;0;;
2115;1546300800;4070908800;"23276.2";3;;;;;1;;;;1;1;0;;
2116;1546300800;4070908800;"23277.2";3;;;;;1;;;;1;1;0;;
2117;1546300800;4070908800;"23278.2";3;;;;;1;;;;1;1;0;;
2118;1546300800;4070908800;"23279.2";3;;;;;1;;;;1;1;0;;
2119;1546300800;4070908800;"23280.2";3;;;;;1;;;;1;1;0;;
2120;1546300800;4070908800;"23281.2";3;;;;;1;;;;1;1;0;;
2121;1546300800;4070908800;"23282.2";3;;;;;1;;;;1;1;0;;
2122;1546300800;4070908800;"23283.2";3;;;;;1;;;;1;1;0;;
2123;1546300800;4070908800;"23284.2";3;;;;;1;;;;1;1;0;;
2124;1546300800;4070908800;"23285.2";3;;;;;1;;;;1;1;0;;
11648;1650844800;4070908800;"23286.1";2;;;;;1;;;;1;1;0;;0
9805;1546300800;1577836799;"23286.2";3;;;;;1;;;;1;1;0;;
11649;1577836800;1650844799;"23286.2";2;;;;;1;;;;1;1;0;;0
2126;1546300800;4070908800;"23287.2";3;;;;;1;;;;1;1;0;;
2127;1546300800;4070908800;"23288.2";3;;;;;1;;;;1;1;0;;
12828;1709251200;4070908800;"23289.1";3;;;;;1;;;;1;0;0;;0
12829;1546300800;1709251199;"23289.2";3;;;;;1;;;;1;0;0;;
2129;1546300800;4070908800;"23290.2";3;;;;;1;;;;1;1;0;;
2130;1546300800;4070908800;"23291.2";3;;;;;1;;;;1;1;0;;
2131;1546300800;4070908800;"23292.2";3;;;;;1;;;;1;1;0;;
2132;1546300800;4070908800;"23293.2";3;;;;;1;;;;1;1;0;;
2133;1546300800;4070908800;"23294.2";3;;;;;1;;;;1;1;0;;
2134;1546300800;4070908800;"23295.2";3;;;;;1;;;;1;1;0;;
2135;1546300800;4070908800;"23296.2";3;;;;;1;;;;1;1;0;;
2136;1546300800;4070908800;"23297.2";3;;;;;1;;;;1;0;0;;
2137;1546300800;4070908800;"23298.2";3;;;;;1;;;;1;1;0;;
2138;1546300800;4070908800;"23299.2";3;;;;;1;;;;1;1;0;;
2139;1546300800;4070908800;"23300.2";3;;;;;1;;;;1;1;0;;
9801;1546300800;1577836799;"23301.2";3;;;;;1;;;;1;1;0;;
9800;1577836800;4070908800;"23301.2";2;;;;;1;;;;1;1;0;;0
2141;1546300800;4070908800;"23302.2";3;;;;;1;;;;1;1;0;;
10056;1614556800;4070908800;"23303.1";2;;;;;1;;;;0;0;0;;0
2142;1546300800;4070908800;"23303.2";3;;;;;1;;;;1;0;0;;
2143;1546300800;4070908800;"23304.2";3;;;;;1;;;;1;1;0;;
2144;1546300800;4070908800;"23305.2";3;;;;;1;;;;1;1;0;;
2145;1546300800;4070908800;"23306.2";3;;;;;1;;;;1;1;0;;
2146;1546300800;4070908800;"23307.2";3;;;;;1;;;;1;1;0;;
2147;1546300800;4070908800;"23308.2";3;;;;;1;;;;1;1;0;;
2148;1546300800;4070908800;"23309.2";3;;;;;1;;;;1;0;0;;
2149;1546300800;4070908800;"23310.2";3;;;;;1;;;;1;1;0;;
3385;1546300800;1589109260;"23311.2";3;;;;;1;;;;1;1;0;;
2151;1546300800;4070908800;"23312.2";3;;;;;1;;;;1;1;0;;
2152;1546300800;4070908800;"23313.2";3;;;;;1;;;;1;0;0;;
2153;1546300800;4070908800;"23314.2";3;;;;;1;;;;1;1;0;;
2154;1546300800;4070908800;"23315.2";3;;;;;1;;;;1;1;0;;
2155;1546300800;4070908800;"23316.2";3;;;;;1;;;;1;1;0;;
2156;1546300800;4070908800;"23317.2";3;;;;;1;;;;1;0;0;;
2157;1546300800;4070908800;"23318.2";3;;;;;1;;;;1;1;0;;
2158;1546300800;4070908800;"23319.2";3;;;;;1;;;;1;1;0;;
2159;1546300800;4070908800;"23320.2";3;;;;;1;;;;1;0;0;;
2160;1546300800;4070908800;"23321.2";3;;;;;1;;;;1;0;0;;
11690;1652227200;4070908800;"23322.1";3;;;;;1;;;;1;1;0;;0
11691;1546300800;1652227199;"23322.2";3;;;;;1;;;;1;1;0;;
2162;1546300800;4070908800;"23323.2";3;;;;;1;;;;1;0;0;;
12686;1704067200;4070908800;"23324.1";3;;;;;1;;;;1;0;0;;0
12687;1546300800;1704067199;"23324.2";3;;;;;1;;;;1;0;0;;
2164;1546300800;4070908800;"23325.2";3;;;;;1;;;;1;1;0;;
2165;1546300800;4070908800;"23326.2";3;;;;;1;;;;1;1;0;;
2166;1546300800;4070908800;"23327.2";3;;;;;1;;;;1;1;0;;
2167;1546300800;4070908800;"23328.2";3;;;;;1;;;;1;1;0;;
2168;1546300800;4070908800;"23329.2";3;;;;;1;;;;1;0;0;;
2185;1546300800;4070908800;"23366.2";3;;;;;1;;;;0;1;0;;
2186;1546300800;4070908800;"23367.2";3;;;;;1;;;;0;1;0;;
11806;1659139200;4070908800;"23368.1";3;;;;;1;;;;0;1;0;;0
11807;1546300800;1659139199;"23368.2";3;;;;;1;;;;0;1;0;;
2188;1546300800;4070908800;"23369.2";3;;;;;1;;;;0;1;0;;
2189;1546300800;4070908800;"23370.2";3;;;;;1;;;;0;1;0;;
2190;1546300800;4070908800;"23371.2";3;;;;;1;;;;0;1;0;;
2191;1546300800;4070908800;"23372.2";3;;;;;1;;;;0;1;0;;
2192;1546300800;4070908800;"23373.2";3;;;;;1;;;;0;1;0;;
2193;1546300800;4070908800;"23374.2";3;;;;;1;;;;0;1;0;;
2194;1546300800;4070908800;"23375.2";3;;;;;1;;;;0;1;0;;
2195;1546300800;4070908800;"23376.2";3;;;;;1;;;;0;1;0;;
2196;1546300800;4070908800;"23377.2";3;;;;;1;;;;0;1;0;;
2197;1546300800;4070908800;"23378.2";3;;;;;1;;;;0;1;0;;
2198;1546300800;4070908800;"23379.2";3;;;;;1;;;;0;1;0;;
2199;1546300800;4070908800;"23380.2";3;;;;;1;;;;0;1;0;;
2200;1546300800;4070908800;"23381.2";3;;;;;1;;;;0;1;0;;
2201;1546300800;4070908800;"23382.2";3;;;;;1;;;;0;1;0;;
2202;1546300800;4070908800;"23383.2";3;;;;;1;;;;0;1;0;;
2203;1546300800;4070908800;"23384.2";3;;;;;1;;;;0;1;0;;
2204;1546300800;4070908800;"23385.2";3;;;;;1;;;;0;1;0;;
11780;1657843200;4070908800;"23386.1";3;;;;;1;;;;0;1;0;;0
11781;1546300800;1657843199;"23386.2";3;;;;;1;;;;0;1;0;;
2206;1546300800;4070908800;"23387.2";3;;;;;1;;;;0;1;0;;
2207;1546300800;4070908800;"23388.2";3;;;;;1;;;;0;1;0;;
2208;1546300800;4070908800;"23389.2";3;;;;;1;;;;0;1;0;;
2209;1546300800;4070908800;"23390.2";3;;;;;1;;;;0;1;0;;
2210;1546300800;4070908800;"23391.2";3;;;;;1;;;;0;1;0;;
2211;1546300800;4070908800;"23392.2";3;;;;;1;;;;0;1;0;;
2212;1546300800;4070908800;"23393.2";3;;;;;1;;;;0;1;0;;
2213;1546300800;4070908800;"23394.2";3;;;;;1;;;;0;1;0;;
2214;1546300800;4070908800;"23395.2";3;;;;;1;;;;0;1;0;;
2215;1546300800;4070908800;"23396.2";3;;;;;1;;;;0;1;0;;
2216;1546300800;4070908800;"23397.2";3;;;;;1;;;;0;1;0;;
10026;1614556800;4070908800;"23398.1";3;;;;;1;;;;0;1;0;;0
10027;1546300800;1614556799;"23398.2";3;;;;;1;;;;0;1;0;;
2218;1546300800;4070908800;"23399.2";3;;;;;1;;;;0;1;0;;
2219;1546300800;4070908800;"23400.2";3;;;;;1;;;;0;1;0;;
2220;1546300800;4070908800;"23401.2";3;;;;;1;;;;0;1;0;;
2221;1546300800;4070908800;"23402.2";3;;;;;1;;;;0;1;0;;
11784;1657843200;4070908800;"23403.1";3;;;;;1;;;;0;1;0;;0
11785;1546300800;1657843199;"23403.2";3;;;;;1;;;;0;1;0;;
2223;1546300800;4070908800;"23404.2";3;;;;;1;;;;0;1;0;;
2224;1546300800;4070908800;"23405.2";3;;;;;1;;;;0;1;0;;
2225;1546300800;4070908800;"23406.2";3;;;;;1;;;;0;1;0;;
2226;1546300800;4070908800;"23407.2";3;;;;;1;;;;0;1;0;;
2227;1546300800;4070908800;"23408.2";3;;;;;1;;;;0;1;0;;
2228;1546300800;4070908800;"23409.2";3;;;;;1;;;;0;1;0;;
2229;1546300800;4070908800;"23410.2";3;;;;;1;;;;0;1;0;;
2230;1546300800;4070908800;"23411.2";3;;;;;1;;;;0;1;0;;
2231;1546300800;4070908800;"23412.2";3;;;;;1;;;;0;1;0;;
2232;1546300800;4070908800;"23413.2";3;;;;;1;;;;0;1;0;;
2233;1546300800;4070908800;"23414.2";3;;;;;1;;;;0;1;0;;
11788;1657843200;4070908800;"23415.1";3;;;;;1;;;;0;1;0;;0
11789;1546300800;1657843199;"23415.2";3;;;;;1;;;;0;1;0;;
2235;1546300800;4070908800;"23416.2";3;;;;;1;;;;0;1;0;;
