"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"ID";"PLAN_ID";"CONN_TYPE_ID";"ZONE_NAME";"INTERVAL_GROUP_ID";"TRANGE_GROUP_ID";"TRANGE_ID";"CURRENCY_ID";"CTL1";"CTL2";"CTL3";"SERVICE_CLASS";"PRICE";"COEF";"FS";"CL";"REPRICE_MODE";"P_FD"
9677;1593592213;1601510399;"1183.12...164.164.";5922;1183;12;;;164;164;3;0;0;1;;0;;;;0;"20200101"
9677;1601510400;4070908800;"1183.12...164.164.";5922;1183;12;;;164;164;3;0;0;1;;0;;;;0;"20200101"
9670;1593561600;1593592212;"1183.2.621.185.202.202.";5928;1183;2;621;185;202;202;3;1;0;1;;0.49;;;;0;"20200101"
9670;1593592213;1601510399;"1183.2.621.185.202.202.";5928;1183;2;621;185;202;202;3;1;0;1;;0.49;;;;0;"20200101"
9670;1601510400;4070908800;"1183.2.621.185.202.202.";5928;1183;2;621;185;202;202;3;1;0;1;;0.49;;;;0;"20200101"
9674;1593561600;1593592212;"1183.2.621.185.203.203.";5924;1183;2;621;185;203;203;3;1;0;1;;0.37;;;;0;"20200101"
9674;1593592213;1601510399;"1183.2.621.185.203.203.";5924;1183;2;621;185;203;203;3;1;0;1;;0.37;;;;0;"20200101"
9674;1601510400;4070908800;"1183.2.621.185.203.203.";5924;1183;2;621;185;203;203;3;1;0;1;;0.37;;;;0;"20200101"
9669;1593561600;1593592212;"1183.2.641.185.202.202.";5930;1183;2;641;185;202;202;3;1;0;1;;0.9;;;;0;"20200101"
9669;1593592213;1601510399;"1183.2.641.185.202.202.";5930;1183;2;641;185;202;202;3;1;0;1;;0.9;;;;0;"20200101"
9669;1601510400;4070908800;"1183.2.641.185.202.202.";5930;1183;2;641;185;202;202;3;1;0;1;;0.9;;;;0;"20200101"
9673;1593561600;1593592212;"1183.2.641.185.203.203.";5925;1183;2;641;185;203;203;3;1;0;1;;0.6;;;;0;"20200101"
9673;1593592213;1601510399;"1183.2.641.185.203.203.";5925;1183;2;641;185;203;203;3;1;0;1;;0.6;;;;0;"20200101"
9673;1601510400;4070908800;"1183.2.641.185.203.203.";5925;1183;2;641;185;203;203;3;1;0;1;;0.6;;;;0;"20200101"
9683;1593561600;1593592212;"1183.2.741.185.202.202.";5932;1183;2;741;185;202;202;3;1;0;1;;1.3;;;;0;"20200101"
9683;1593592213;1601510399;"1183.2.741.185.202.202.";5932;1183;2;741;185;202;202;3;1;0;1;;1.3;;;;0;"20200101"
9683;1601510400;4070908800;"1183.2.741.185.202.202.";5932;1183;2;741;185;202;202;3;1;0;1;;1.3;;;;0;"20200101"
9671;1593561600;1593592212;"1183.2.741.185.203.203.";5927;1183;2;741;185;203;203;3;1;0;1;;0.8;;;;0;"20200101"
9671;1593592213;1601510399;"1183.2.741.185.203.203.";5927;1183;2;741;185;203;203;3;1;0;1;;0.8;;;;0;"20200101"
9671;1601510400;4070908800;"1183.2.741.185.203.203.";5927;1183;2;741;185;203;203;3;1;0;1;;0.8;;;;0;"20200101"
9687;1593561600;1593592212;"1183.2.761.185.202.202.";5931;1183;2;761;185;202;202;3;2;0;1;;1.1;;;;0;"20200101"
9687;1593592213;1601510399;"1183.2.761.185.202.202.";5931;1183;2;761;185;202;202;3;2;0;1;;1.1;;;;0;"20200101"
9687;1601510400;4070908800;"1183.2.761.185.202.202.";5931;1183;2;761;185;202;202;3;2;0;1;;1.1;;;;0;"20200101"
9685;1593561600;1593592212;"1183.2.761.185.203.203.";5916;1183;2;761;185;203;203;3;2;0;1;;0.7;;;;0;"20200101"
9685;1593592213;1601510399;"1183.2.761.185.203.203.";5916;1183;2;761;185;203;203;3;2;0;1;;0.7;;;;0;"20200101"
9685;1601510400;4070908800;"1183.2.761.185.203.203.";5916;1183;2;761;185;203;203;3;2;0;1;;0.7;;;;0;"20200101"
9684;1593561600;1593592212;"1183.2.762.185.202.202.";5934;1183;2;762;185;202;202;3;2;0;1;;2.95;;;;0;"20200101"
9684;1593592213;1601510399;"1183.2.762.185.202.202.";5934;1183;2;762;185;202;202;3;2;0;1;;2.95;;;;0;"20200101"
9684;1601510400;4070908800;"1183.2.762.185.202.202.";5934;1183;2;762;185;202;202;3;2;0;1;;2.95;;;;0;"20200101"
9688;1593561600;1593592212;"1183.2.762.185.203.203.";5933;1183;2;762;185;203;203;3;2;0;1;;2.25;;;;0;"20200101"
9688;1593592213;1601510399;"1183.2.762.185.203.203.";5933;1183;2;762;185;203;203;3;2;0;1;;2.25;;;;0;"20200101"
9688;1601510400;4070908800;"1183.2.762.185.203.203.";5933;1183;2;762;185;203;203;3;2;0;1;;2.25;;;;0;"20200101"
9678;1593561600;1593592212;"1183.2.763.185.202.202.";5913;1183;2;763;185;202;202;3;2;0;1;;3.85;;;;0;"20200101"
9678;1593592213;1601510399;"1183.2.763.185.202.202.";5913;1183;2;763;185;202;202;3;2;0;1;;3.85;;;;0;"20200101"
9678;1601510400;4070908800;"1183.2.763.185.202.202.";5913;1183;2;763;185;202;202;3;2;0;1;;3.85;;;;0;"20200101"
9686;1593561600;1593592212;"1183.2.763.185.203.203.";5911;1183;2;763;185;203;203;3;2;0;1;;3;;;;0;"20200101"
9686;1593592213;1601510399;"1183.2.763.185.203.203.";5911;1183;2;763;185;203;203;3;2;0;1;;3;;;;0;"20200101"
9686;1601510400;4070908800;"1183.2.763.185.203.203.";5911;1183;2;763;185;203;203;3;2;0;1;;3;;;;0;"20200101"
9676;1593561600;1593592212;"1183.2.764.185.202.202.";5918;1183;2;764;185;202;202;3;2;0;1;;3.75;;;;0;"20200101"
9676;1593592213;1601510399;"1183.2.764.185.202.202.";5918;1183;2;764;185;202;202;3;2;0;1;;3.75;;;;0;"20200101"
9676;1601510400;4070908800;"1183.2.764.185.202.202.";5918;1183;2;764;185;202;202;3;2;0;1;;3.75;;;;0;"20200101"
9667;1593561600;1593592212;"1183.2.764.185.203.203.";5935;1183;2;764;185;203;203;3;2;0;1;;2.96;;;;0;"20200101"
9667;1593592213;1601510399;"1183.2.764.185.203.203.";5935;1183;2;764;185;203;203;3;2;0;1;;2.96;;;;0;"20200101"
9667;1601510400;4070908800;"1183.2.764.185.203.203.";5935;1183;2;764;185;203;203;3;2;0;1;;2.96;;;;0;"20200101"
9675;1593561600;1593592212;"1183.2.765.185.202.202.";5919;1183;2;765;185;202;202;3;2;5;1;;3.85;;;;0;"20200101"
9675;1593592213;1601510399;"1183.2.765.185.202.202.";5919;1183;2;765;185;202;202;3;2;5;1;;3.85;;;;0;"20200101"
9675;1601510400;4070908800;"1183.2.765.185.202.202.";5919;1183;2;765;185;202;202;3;2;5;1;;3.85;;;;0;"20200101"
9668;1593561600;1593592212;"1183.2.765.185.203.203.";5936;1183;2;765;185;203;203;3;2;5;1;;3;;;;0;"20200101"
9668;1593592213;1601510399;"1183.2.765.185.203.203.";5936;1183;2;765;185;203;203;3;2;5;1;;3;;;;0;"20200101"
9668;1601510400;4070908800;"1183.2.765.185.203.203.";5936;1183;2;765;185;203;203;3;2;5;1;;3;;;;0;"20200101"
9665;1593561600;1593592212;"1183.29..185.164.164.";5915;1183;29;;185;164;164;3;1;2;1;;0;;;;0;"20200101"
9665;1593592213;1601510399;"1183.29..185.164.164.";5915;1183;29;;185;164;164;3;1;2;1;;0;;;;0;"20200101"
9665;1601510400;4070908800;"1183.29..185.164.164.";5915;1183;29;;185;164;164;3;1;2;1;;0;;;;0;"20200101"
9680;1593561600;1593592212;"1183.3...164.164.";5917;1183;3;;;164;164;3;0;0;1;;0;;;;0;"20200101"
9680;1593592213;1601510399;"1183.3...164.164.";5917;1183;3;;;164;164;3;0;0;1;;0;;;;0;"20200101"
9680;1601510400;4070908800;"1183.3...164.164.";5917;1183;3;;;164;164;3;0;0;1;;0;;;;0;"20200101"
9906;1593561600;1593561600;"1183.30..185.202.202.";5955;1183;30;;185;202;202;3;2;0;2;;3.85;;;;0;"20200701"
9905;1593561600;1593561600;"1183.30..185.203.203.";5963;1183;30;;185;203;203;3;2;0;2;;3;;;;0;"20200701"
9598;1593561600;1593592212;"1183.30.621.165...";5941;1183;30;621;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9598;1593592213;1601510399;"1183.30.621.165...";5941;1183;30;621;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9598;1601510400;4070908800;"1183.30.621.165...";5941;1183;30;621;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9599;1593561600;1593592212;"1183.30.641.165...";5942;1183;30;641;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9599;1593592213;1601510399;"1183.30.641.165...";5942;1183;30;641;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9599;1601510400;4070908800;"1183.30.641.165...";5942;1183;30;641;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9600;1593561600;1593592212;"1183.30.741.165...";5943;1183;30;741;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9600;1593592213;1601510399;"1183.30.741.165...";5943;1183;30;741;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9600;1601510400;4070908800;"1183.30.741.165...";5943;1183;30;741;165;;;3;1;0;2;;0.0214;0;;;;"20200701"
9692;1593561600;1593592212;"1183.30.761.185.202.202.";5954;1183;30;761;185;202;202;3;2;0;2;;1.1;;;;0;"20200701"
9692;1593592213;1601510399;"1183.30.761.185.202.202.";5954;1183;30;761;185;202;202;3;2;0;2;;1.1;;;;0;"20200701"
9692;1601510400;4070908800;"1183.30.761.185.202.202.";5954;1183;30;761;185;202;202;3;2;0;2;;1.1;;;;0;"20200701"
9694;1593561600;1593592212;"1183.30.761.185.203.203.";5956;1183;30;761;185;203;203;3;2;0;2;;0.7;;;;0;"20200701"
9694;1593592213;1601510399;"1183.30.761.185.203.203.";5956;1183;30;761;185;203;203;3;2;0;2;;0.7;;;;0;"20200701"
9694;1601510400;4070908800;"1183.30.761.185.203.203.";5956;1183;30;761;185;203;203;3;2;0;2;;0.7;;;;0;"20200701"
9696;1593561600;1593592212;"1183.30.762.185.202.202.";5958;1183;30;762;185;202;202;3;2;0;2;;2.95;;;;0;"20200701"
9696;1593592213;1601510399;"1183.30.762.185.202.202.";5958;1183;30;762;185;202;202;3;2;0;2;;2.95;;;;0;"20200701"
9696;1601510400;4070908800;"1183.30.762.185.202.202.";5958;1183;30;762;185;202;202;3;2;0;2;;2.95;;;;0;"20200701"
9695;1593561600;1593592212;"1183.30.762.185.203.203.";5957;1183;30;762;185;203;203;3;2;0;2;;2.25;;;;0;"20200701"
9695;1593592213;1601510399;"1183.30.762.185.203.203.";5957;1183;30;762;185;203;203;3;2;0;2;;2.25;;;;0;"20200701"
9695;1601510400;4070908800;"1183.30.762.185.203.203.";5957;1183;30;762;185;203;203;3;2;0;2;;2.25;;;;0;"20200701"
9699;1593561600;1593592212;"1183.30.763.185.202.202.";5961;1183;30;763;185;202;202;3;2;0;2;;3.85;;;;0;"20200701"
9699;1593592213;1601510399;"1183.30.763.185.202.202.";5961;1183;30;763;185;202;202;3;2;0;2;;3.85;;;;0;"20200701"
9699;1601510400;4070908800;"1183.30.763.185.202.202.";5961;1183;30;763;185;202;202;3;2;0;2;;3.85;;;;0;"20200701"
9700;1593561600;1593592212;"1183.30.763.185.203.203.";5962;1183;30;763;185;203;203;3;2;0;2;;3;;;;0;"20200701"
9700;1593592213;1601510399;"1183.30.763.185.203.203.";5962;1183;30;763;185;203;203;3;2;0;2;;3;;;;0;"20200701"
9700;1601510400;4070908800;"1183.30.763.185.203.203.";5962;1183;30;763;185;203;203;3;2;0;2;;3;;;;0;"20200701"
9697;1593561600;1593592212;"1183.30.764.185.202.202.";5959;1183;30;764;185;202;202;3;2;0;2;;3.75;;;;0;"20200701"
9697;1593592213;1601510399;"1183.30.764.185.202.202.";5959;1183;30;764;185;202;202;3;2;0;2;;3.75;;;;0;"20200701"
9697;1601510400;4070908800;"1183.30.764.185.202.202.";5959;1183;30;764;185;202;202;3;2;0;2;;3.75;;;;0;"20200701"
9698;1593561600;1593592212;"1183.30.764.185.203.203.";5960;1183;30;764;185;203;203;3;2;0;2;;2.96;;;;0;"20200701"
9698;1593592213;1601510399;"1183.30.764.185.203.203.";5960;1183;30;764;185;203;203;3;2;0;2;;2.96;;;;0;"20200701"
9698;1601510400;4070908800;"1183.30.764.185.203.203.";5960;1183;30;764;185;203;203;3;2;0;2;;2.96;;;;0;"20200701"
9691;1593561600;1593592212;"1183.30.765.185.202.202.";5953;1183;30;765;185;202;202;3;2;5;2;;3.85;;;;0;"20200701"
9691;1593592213;1601510399;"1183.30.765.185.202.202.";5953;1183;30;765;185;202;202;3;2;5;2;;3.85;;;;0;"20200701"
9691;1601510400;4070908800;"1183.30.765.185.202.202.";5953;1183;30;765;185;202;202;3;2;5;2;;3.85;;;;0;"20200701"
9690;1593561600;1593592212;"1183.30.765.185.203.203.";5952;1183;30;765;185;203;203;3;2;5;2;;3;;;;0;"20200701"
9690;1593592213;1601510399;"1183.30.765.185.203.203.";5952;1183;30;765;185;203;203;3;2;5;2;;3;;;;0;"20200701"
9690;1601510400;4070908800;"1183.30.765.185.203.203.";5952;1183;30;765;185;203;203;3;2;5;2;;3;;;;0;"20200701"
9689;1593561600;1593592212;"1183.31..165.164.164.";5939;1183;31;;165;164;164;3;0;0;2;;0;0;;;;"20200701"
9689;1593592213;1601510399;"1183.31..165.164.164.";5939;1183;31;;165;164;164;3;0;0;2;;0;0;;;;"20200701"
9689;1601510400;4070908800;"1183.31..165.164.164.";5939;1183;31;;165;164;164;3;0;0;2;;0;0;;;;"20200701"
9724;1593561600;1593592212;"1183.34...164.164.";5940;1183;34;;;164;164;3;2;1;2;;0.01;0;;;;"20200701"
